2.000000000000000000e+02
2.610000000000000000e+02
6.810000000000000000e+02
7.130000000000000000e+02
7.910000000000000000e+02
1.014000000000000000e+03
1.124000000000000000e+03
1.319000000000000000e+03
1.336000000000000000e+03
1.569000000000000000e+03
1.700000000000000000e+03
1.885000000000000000e+03
2.184000000000000000e+03
2.481000000000000000e+03
3.141000000000000000e+03
3.286000000000000000e+03
3.429000000000000000e+03
3.585000000000000000e+03
3.713000000000000000e+03
4.144000000000000000e+03
4.313000000000000000e+03
4.635000000000000000e+03
4.745000000000000000e+03
5.196000000000000000e+03
5.259000000000000000e+03
5.260000000000000000e+03
5.363000000000000000e+03
5.718000000000000000e+03
6.196000000000000000e+03
6.268000000000000000e+03
6.377000000000000000e+03
6.404000000000000000e+03
6.953000000000000000e+03
7.234000000000000000e+03
7.375000000000000000e+03
8.329000000000000000e+03
8.579000000000000000e+03
8.746000000000000000e+03
8.941000000000000000e+03
9.055000000000000000e+03
9.306000000000000000e+03
9.741000000000000000e+03
9.763000000000000000e+03
1.011900000000000000e+04
1.014300000000000000e+04
1.064900000000000000e+04
1.134400000000000000e+04
1.137700000000000000e+04
1.252600000000000000e+04
1.306200000000000000e+04
1.316700000000000000e+04
1.320100000000000000e+04
1.326500000000000000e+04
1.380100000000000000e+04
1.412100000000000000e+04
1.463600000000000000e+04
1.469800000000000000e+04
1.481100000000000000e+04
1.488100000000000000e+04
1.504700000000000000e+04
1.544100000000000000e+04
1.546900000000000000e+04
1.579900000000000000e+04
1.600200000000000000e+04
1.636900000000000000e+04
1.672200000000000000e+04
1.675800000000000000e+04
1.684000000000000000e+04
1.685500000000000000e+04
1.736300000000000000e+04
1.747800000000000000e+04
1.764100000000000000e+04
1.766100000000000000e+04
1.789200000000000000e+04
1.921200000000000000e+04
1.947800000000000000e+04
2.047200000000000000e+04
2.090300000000000000e+04
2.160400000000000000e+04
2.211700000000000000e+04
2.217400000000000000e+04
2.238800000000000000e+04
2.247900000000000000e+04
2.254500000000000000e+04
2.281900000000000000e+04
2.319700000000000000e+04
2.359400000000000000e+04
2.361700000000000000e+04
2.371800000000000000e+04
2.388000000000000000e+04
2.388100000000000000e+04
2.483400000000000000e+04
2.494100000000000000e+04
2.500900000000000000e+04
2.603400000000000000e+04
2.626900000000000000e+04
